date,sales,promo,is_holiday,day_of_week,is_weekend,month,day_of_year,week_of_year,sales_lag_1,sales_lag_7,sales_lag_14,sales_lag_30,sales_rolling_mean7,sales_rolling_std7,sales_rolling_mean30,sales_rolling_std30
2023-08-10,222.3,0,0,3,0,8,222,32,196.2,211.8,211.6,179.9,229.67142857142858,35.00570021609412,218.88,36.22883591456054
2023-08-11,201.8,0,0,4,0,8,223,32,222.3,290.8,218.8,185.4,231.17142857142858,34.33073036827285,220.29333333333335,35.47493465118378
2023-08-12,234.3,0,0,5,1,8,224,32,201.8,235.2,225.8,171.8,218.45714285714286,23.263480474974696,220.84000000000003,35.04241370997013
2023-08-13,322.9,1,0,6,1,8,225,32,234.3,257.7,287.3,182.2,218.32857142857145,23.157771502292402,222.92333333333332,33.86443239756436
2023-08-14,184.0,0,0,0,0,8,226,33,322.9,193.5,281.0,235.7,227.64285714285714,44.712930909035634,227.61333333333334,37.570281114046956
2023-08-15,204.0,0,0,1,0,8,227,33,184.0,222.5,220.5,269.4,226.28571428571428,46.04626038277266,225.89,38.36390500061954
2023-08-16,224.0,0,0,2,0,8,228,33,204.0,196.2,186.7,193.0,223.64285714285714,46.824098394696236,223.71,37.65788235480437
2023-08-17,276.6,0,1,3,0,8,229,33,224.0,222.3,211.8,190.8,227.6142857142857,45.26144159478462,224.74333333333334,37.20878356937584
2023-08-18,205.2,0,0,4,0,8,230,33,276.6,201.8,290.8,202.5,235.37142857142857,48.7198356006297,227.60333333333332,37.80252211375489
2023-08-19,240.2,0,0,5,1,8,231,33,205.2,234.3,235.2,207.4,235.85714285714286,48.34486726092228,227.69333333333333,37.743863930019465
2023-08-20,214.7,0,0,6,1,8,232,33,240.2,322.9,257.7,211.2,236.7,48.364622056485366,228.7866666666667,37.610579338278306
2023-08-21,214.3,0,0,0,0,8,233,34,214.7,184.0,193.5,215.0,221.24285714285716,30.04418175192766,228.90333333333334,37.55953878874175
2023-08-22,223.8,0,0,1,0,8,234,34,214.3,204.0,222.5,302.4,225.57142857142858,25.64479897144292,228.88000000000002,37.56869019221496
2023-08-23,220.3,0,0,2,0,8,235,34,223.8,224.0,196.2,189.7,228.4,23.901673581571764,226.26000000000002,34.91145054721093
2023-08-24,206.6,0,0,3,0,8,236,34,220.3,276.6,222.3,207.7,227.87142857142857,24.055610176264214,227.28,34.24714838368009
2023-08-25,227.1,0,0,4,0,8,237,34,206.6,205.2,201.8,182.9,217.8714285714286,11.902620759832095,227.24333333333334,34.26941617619827
2023-08-26,247.6,0,0,5,1,8,238,34,227.1,240.2,234.3,211.6,221.0,10.84834856863807,228.71666666666667,33.231664203694855
2023-08-27,268.9,0,0,6,1,8,239,34,247.6,214.7,322.9,218.8,222.05714285714288,13.147985541881642,229.91666666666666,33.242246524911565
2023-08-28,180.8,0,0,0,0,8,240,35,268.9,214.3,184.0,225.8,229.79999999999998,21.438594481293254,231.58666666666667,33.9161311771109
2023-08-29,196.2,0,0,1,0,8,241,35,180.8,223.8,204.0,287.3,225.0142857142857,28.160576969197553,230.08666666666664,35.15341483714847
2023-08-30,180.8,0,0,2,0,8,242,35,196.2,220.3,224.0,281.0,221.07142857142858,30.216094733641302,227.05,33.95504888566051
2023-08-31,193.6,1,0,3,0,8,243,35,180.8,206.6,276.6,220.5,215.4285714285714,33.85354310781053,223.70999999999998,33.38862443077465
2023-09-01,206.4,0,0,4,0,9,244,35,193.6,227.1,205.2,186.7,213.57142857142858,34.762945516057556,222.81333333333333,33.83601155811559
2023-09-02,262.9,0,0,5,1,9,245,35,206.4,247.6,240.2,211.8,210.6142857142857,34.29763979107164,223.46999999999997,33.297863139474636
2023-09-03,248.4,0,0,6,1,9,246,35,262.9,268.9,214.7,290.8,212.79999999999998,37.39514228702268,225.17333333333332,33.9803080229321
2023-09-04,215.7,0,0,0,0,9,247,36,248.4,180.8,214.3,235.2,209.87142857142857,32.78844889518848,223.76000000000002,31.979450298266876
2023-09-05,236.6,0,0,1,0,9,248,36,215.7,196.2,223.8,257.7,214.85714285714286,30.180891147813973,223.10999999999999,31.937053931023677
2023-09-06,230.2,0,0,2,0,9,249,36,236.6,180.8,220.3,193.5,220.62857142857143,29.879798877375084,222.40666666666667,31.376445517829858
2023-09-07,209.1,0,0,3,0,9,250,36,230.2,193.6,206.6,222.5,227.68571428571428,24.198789816258007,223.63,30.92270842846298
2023-09-08,295.0,1,0,4,0,9,251,36,209.1,206.4,227.1,196.2,229.9,21.06640295193597,223.18333333333334,31.036164481893344
2023-09-09,259.2,0,0,5,1,9,252,36,295.0,262.9,247.6,222.3,242.55714285714288,29.51580690313003,226.47666666666666,33.23802022542492
2023-09-10,259.1,0,0,6,1,9,253,36,259.2,248.4,268.9,201.8,242.0285714285714,29.121281696021708,227.70666666666665,33.75683770666368
2023-09-11,215.5,0,0,0,0,9,254,37,259.1,215.7,180.8,234.3,243.55714285714288,29.78471963624175,229.61666666666665,33.8613510060368
2023-09-12,199.0,0,0,1,0,9,255,37,215.5,236.6,196.2,322.9,243.52857142857144,29.81597526414962,228.98999999999998,33.94554818204174
2023-09-13,207.5,0,0,2,0,9,256,37,199.0,230.2,180.8,184.0,238.15714285714284,34.31903539547977,224.85999999999999,29.352384617925527
2023-09-14,210.4,0,0,3,0,9,257,37,207.5,209.1,193.6,204.0,234.91428571428574,36.216268378148776,225.64333333333332,28.526293779277022
2023-09-15,301.4,1,0,4,0,9,258,37,210.4,295.0,206.4,224.0,235.09999999999997,36.064848999175595,225.85666666666665,28.382421506536794
2023-09-16,278.9,0,0,5,1,9,259,37,301.4,259.2,262.9,276.6,236.0142857142857,37.87230424164117,228.43666666666664,31.54905849552456
2023-09-17,261.2,0,0,6,1,9,260,37,278.9,259.1,248.4,205.2,238.82857142857145,40.521669687782065,228.51333333333335,31.672687388928473
2023-09-18,308.7,1,0,0,0,9,261,38,261.2,215.5,215.7,240.2,239.1285714285714,40.70412404518387,230.38,31.900701538064883
2023-09-19,196.3,0,0,1,0,9,262,38,308.7,199.0,236.6,214.7,252.44285714285712,46.515117870174066,232.66333333333333,34.934998589334235
2023-09-20,220.3,0,0,2,0,9,263,38,196.3,207.5,230.2,214.3,252.05714285714285,47.04036766944097,232.05,35.419405844040234
2023-09-21,232.4,0,0,3,0,9,264,38,220.3,210.4,209.1,223.8,253.88571428571427,45.23374214644886,232.25,35.33255556506809
2023-09-22,216.8,0,0,4,0,9,265,38,232.4,301.4,295.0,220.3,257.0285714285714,42.383240173670565,232.53666666666666,35.296502545635114
2023-09-23,244.7,0,0,5,1,9,266,38,216.8,278.9,259.2,206.6,244.94285714285712,39.591870257367106,232.42000000000002,35.344095736746176
2023-09-24,336.7,1,0,6,1,9,267,38,244.7,261.2,259.1,227.1,240.05714285714285,36.70825779679815,233.69,35.06776051569602
2023-09-25,240.4,0,0,0,0,9,268,39,336.7,308.7,215.5,247.6,250.84285714285716,51.90291761686287,237.3433333333333,39.75351368841138
2023-09-26,286.2,1,0,1,0,9,269,39,240.4,196.3,199.0,268.9,241.08571428571432,45.20079013215842,237.10333333333335,39.71116826608694
2023-09-27,243.7,0,0,2,0,9,270,39,286.2,220.3,207.5,180.8,253.92857142857142,43.07674215032643,237.68,40.309923480881
2023-09-28,228.9,0,0,3,0,9,271,39,243.7,232.4,210.4,196.2,257.27142857142854,40.88429667104118,239.77666666666667,38.85908834656873
2023-09-29,243.7,0,0,4,0,9,272,39,228.9,216.8,301.4,180.8,256.7714285714286,41.25884609332132,240.86666666666667,38.04469543280257
2023-09-30,260.2,0,0,5,1,9,273,39,243.7,244.7,278.9,193.6,260.61428571428576,38.04280170945294,242.96333333333334,36.31410368488772
2023-10-01,353.2,1,0,6,1,10,274,39,260.2,336.7,261.2,206.4,262.8285714285715,37.40791869313733,245.18333333333334,35.21129406717467
2023-10-02,242.9,0,0,0,0,10,275,40,353.2,240.4,308.7,262.9,265.18571428571425,42.948086048601596,250.07666666666668,39.566763162109
2023-10-03,221.5,0,0,1,0,10,276,40,242.9,286.2,196.3,248.4,265.54285714285714,42.71739915393004,249.40999999999997,39.51170363497277
2023-10-04,255.4,0,0,2,0,10,277,40,221.5,243.7,220.3,215.7,256.3,44.46665417291174,248.51333333333332,39.83928691140424
2023-10-05,259.0,1,0,3,0,10,278,40,255.4,228.9,232.4,236.6,257.9714285714286,44.13274348620356,249.83666666666667,39.36831811576863
2023-10-06,233.6,0,0,4,0,10,279,40,259.0,243.7,216.8,230.2,262.2714285714286,42.254534836934454,250.58333333333334,39.32100503269973
2023-10-07,312.8,0,0,5,1,10,280,40,233.6,260.2,244.7,209.1,260.8285714285714,43.15718226381763,250.69666666666666,39.26508920001386
2023-10-08,304.2,0,0,6,1,10,281,40,312.8,353.2,336.7,295.0,268.3428571428571,47.40013562367567,254.1533333333333,40.03393158510546
2023-10-09,324.1,1,0,0,0,10,282,41,304.2,242.9,240.4,259.2,261.34285714285716,34.69542991725065,254.45999999999998,40.391255455127464
2023-10-10,253.6,0,0,1,0,10,283,41,324.1,221.5,286.2,259.1,272.9428571428571,40.57716341091597,256.62333333333333,42.3446506276955
2023-10-11,232.3,0,0,2,0,10,284,41,253.6,255.4,243.7,215.5,277.5285714285714,35.26002052777384,256.44,42.345464276916005
2023-10-12,344.3,1,0,3,0,10,285,41,232.3,259.0,228.9,199.0,274.22857142857146,38.59908091676581,257.0,41.894061796310545
2023-10-13,234.6,0,0,4,0,10,286,41,344.3,233.6,243.7,207.5,286.4142857142857,45.78571205705342,261.84333333333336,43.331844492548626
2023-10-14,292.0,0,0,5,1,10,287,41,234.6,312.8,260.2,210.4,286.5571428571428,45.59462165441778,262.74666666666667,42.43304448619962
2023-10-15,295.1,0,0,6,1,10,288,41,292.0,304.2,353.2,301.4,283.5857142857143,44.257482552724824,265.46666666666664,41.56837602141138
2023-10-16,249.6,0,0,0,0,10,289,42,295.1,324.1,242.9,278.9,282.2857142857143,43.680942777196826,265.2566666666667,41.39614077742448
2023-10-17,244.9,0,0,1,0,10,290,42,249.6,253.6,221.5,261.2,271.64285714285717,40.774128118324136,264.28,41.408789671625804
2023-10-18,250.5,0,0,2,0,10,291,42,244.9,232.3,255.4,308.7,270.4,41.54114426284686,263.7366666666667,41.55726819979706
2023-10-19,257.6,0,0,3,0,10,292,42,250.5,344.3,259.0,196.3,273.0,39.266355403406784,261.7966666666667,40.73623722177204
2023-10-20,261.2,0,0,4,0,10,293,42,257.6,234.6,233.6,220.3,260.61428571428576,23.560944277301108,263.84,38.83045907176629
2023-10-21,301.29999999999995,0,0,5,1,10,294,42,261.2,292.0,312.8,232.4,264.4142857142857,20.628574726288917,265.2033333333333,37.957239855806726
2023-10-22,341.4,1,0,6,1,10,295,42,301.29999999999995,295.1,304.2,216.8,265.74285714285713,22.87814511295689,267.5,37.98841928798797
2023-10-23,251.6,0,0,0,0,10,296,43,341.4,249.6,324.1,244.7,272.35714285714283,35.815213580397774,271.6533333333333,39.05067206215179
2023-10-24,260.2,0,0,1,0,10,297,43,251.6,244.9,253.6,336.7,272.64285714285717,35.61080627856535,271.8833333333333,38.90650227841363
2023-10-25,270.1,0,0,2,0,10,298,43,260.2,250.5,232.3,240.4,274.8285714285714,34.059982104404654,269.3333333333333,36.97062518320129
2023-10-26,255.0,0,0,3,0,10,299,43,270.1,257.6,344.3,286.2,277.62857142857143,32.496395404501364,270.3233333333333,36.56455494274333
2023-10-27,263.0,0,0,4,0,10,300,43,255.0,261.2,234.6,243.7,277.25714285714287,32.77711890647967,269.28333333333336,36.54110659605623
2023-10-28,340.0,1,0,5,1,10,301,43,263.0,301.29999999999995,292.0,228.9,277.5142857142857,32.63691307764995,269.9266666666667,36.2438478330751
2023-10-29,306.9,0,0,6,1,10,302,43,340.0,341.4,295.1,243.7,283.04285714285714,39.82410731968143,273.63,37.55938883495241
2023-10-30,273.6,0,0,0,0,10,303,44,306.9,251.6,249.6,260.2,278.1142857142857,32.937639490984765,275.7366666666667,37.59515268950375
2023-10-31,358.0,1,0,1,0,10,304,44,273.6,260.2,244.9,353.2,281.25714285714287,30.97729583328472,276.18333333333334,37.48363397660276
2023-11-01,284.2,0,0,2,0,11,305,44,358.0,270.1,250.5,242.9,295.2285714285714,40.49118069759992,276.3433333333333,37.832340510543645
2023-11-02,264.0,0,0,3,0,11,306,44,284.2,255.0,257.6,221.5,297.2428571428572,39.36791659642189,277.72,37.32139443748847
2023-11-03,264.1,0,0,4,0,11,307,44,264.0,263.0,261.2,255.4,298.52857142857147,37.87711333095075,279.13666666666666,35.893064197296376
2023-11-04,369.5,1,0,5,1,11,308,44,264.1,340.0,301.29999999999995,259.0,298.6857142857143,37.70704746557865,279.4266666666666,35.729442445569155
2023-11-05,311.9,0,0,6,1,11,309,44,369.5,306.9,341.4,233.6,302.90000000000003,44.18597062416949,283.10999999999996,39.08882325484165
2023-11-06,248.4,0,0,0,0,11,310,45,311.9,273.6,251.6,312.8,303.61428571428576,44.30167147228267,285.72,38.2746012839879
2023-11-07,217.6,0,0,1,0,11,311,45,248.4,358.0,260.2,304.2,300.0142857142857,48.015394356790054,283.5733333333334,38.50867285505233
2023-11-08,300.5,0,0,2,0,11,312,45,217.6,284.2,270.1,324.1,279.95714285714286,49.06902815228267,280.68666666666667,40.12121919739019
2023-11-09,306.25,1,0,3,0,11,313,45,300.5,264.0,255.0,253.6,282.2857142857143,49.686800010043704,279.9,39.46667734544712
2023-11-10,312.0,1,0,4,0,11,314,45,306.25,264.1,263.0,232.3,288.32142857142856,49.6614862271126,281.655,39.42744176069603
2023-11-11,297.3,0,0,5,1,11,315,45,312.0,369.5,340.0,344.3,295.1642857142857,49.06424966549546,284.31166666666667,38.66493484776073
2023-11-12,284.7,0,0,6,1,11,316,45,297.3,311.9,306.9,234.6,284.84999999999997,36.91854773236143,282.745,37.06973937844965
2023-11-13,274.8,0,0,0,0,11,317,46,284.7,248.4,273.6,292.0,280.9642857142857,34.977382147678625,284.415,35.93721332719207
2023-11-14,271.7,0,0,1,0,11,318,46,274.8,217.6,358.0,295.1,284.7357142857143,32.19343507463509,283.84166666666664,35.94923164334809
2023-11-15,276.3,0,0,2,0,11,319,46,271.7,300.5,284.2,249.6,292.4642857142857,15.615769654574827,283.06166666666667,35.95039130604067
2023-11-16,280.6,0,0,3,0,11,320,46,276.3,306.25,264.0,244.9,289.00714285714287,16.207828061654975,283.95166666666665,35.4200227889225
2023-11-17,289.1,0,0,4,0,11,321,46,280.6,312.0,264.1,250.5,285.34285714285716,14.465690114065502,285.14166666666665,34.65419336553752
2023-11-18,280.1,0,0,5,1,11,322,46,289.1,297.3,369.5,257.6,282.07142857142856,8.982708256368534,286.42833333333334,34.03468738511156
2023-11-19,276.6,0,0,6,1,11,323,46,280.1,284.7,311.9,261.2,279.6142857142857,5.970044268798478,287.1783333333333,33.622928556457076
2023-11-20,270.9,0,0,0,0,11,324,47,276.6,274.8,248.4,301.29999999999995,278.4571428571429,5.593108003859995,287.69166666666666,33.328904519002045
2023-11-21,283.1,0,0,1,0,11,325,47,270.9,271.7,217.6,341.4,277.9,6.181423784209105,286.6783333333333,33.363012979307555
2023-11-22,285.5,0,0,2,0,11,326,47,283.1,276.3,300.5,251.6,279.52857142857147,5.763307582083343,284.73499999999996,31.723305775254854
2023-11-23,265.4,0,0,3,0,11,327,47,285.5,280.6,306.25,260.2,280.84285714285716,5.950310115966628,285.86499999999995,31.099964380730917
2023-11-24,300.3,0,0,4,0,11,328,47,265.4,289.1,312.0,270.1,278.6714285714286,8.34520107321367,286.0383333333333,30.966193143750576
2023-11-25,343.2,1,0,5,1,11,329,47,300.3,280.1,297.3,255.0,280.27142857142854,11.247031354348529,287.045,30.921040571105838
2023-11-26,297.3,0,0,6,1,11,330,47,343.2,276.6,284.7,263.0,289.2857142857143,26.30002715913821,289.98499999999996,31.945214821628195
2023-11-27,295.9,1,0,0,0,11,331,48,297.3,270.9,274.8,340.0,292.24285714285713,25.79482229329821,291.12833333333333,31.557560117580167
2023-11-28,294.5,0,0,1,0,11,332,48,295.9,283.1,271.7,306.9,295.8142857142857,24.016690624884255,289.65833333333336,30.20048550458448
2023-11-29,286.1,0,0,2,0,11,333,48,294.5,285.5,276.3,273.6,297.4428571428571,23.38916110387098,289.245,30.04080658612217
2023-11-30,302.3,0,0,3,0,11,334,48,286.1,265.4,280.6,358.0,297.52857142857147,23.339145534609617,289.6616666666667,29.902697615978017
2023-12-01,297.0,0,0,4,0,12,335,48,302.3,300.3,289.1,284.2,302.8,18.54858485167993,287.805,27.11225181123537
2023-12-02,309.0,0,0,5,1,12,336,48,297.0,343.2,280.1,264.0,302.3285714285715,18.66428981466171,288.2316666666666,27.15424804301498
2023-12-03,325.0,0,0,6,1,12,337,48,309.0,297.3,276.6,264.1,297.4428571428571,7.036537297764551,289.7316666666666,27.012061428992276
2023-12-04,286.1,0,0,0,0,12,338,49,325.0,295.9,270.9,369.5,301.40000000000003,12.562112348910045,291.76166666666666,27.30614331324826
2023-12-05,268.9,0,0,1,0,12,339,49,286.1,294.5,283.1,311.9,300.0,13.765657751568062,288.9816666666667,23.02928601515449
2023-12-06,279.4,0,0,2,0,12,340,49,268.9,286.1,285.5,248.4,296.34285714285716,18.167265171442278,287.5483333333333,22.891409634564774
2023-12-07,321.4,1,0,3,0,12,341,49,279.4,302.3,265.4,217.6,295.38571428571424,18.95621521396273,288.58166666666665,21.7336957650826
2023-12-08,269.9,0,0,4,0,12,342,49,321.4,297.0,300.3,300.5,298.1142857142857,21.3418546969268,292.0416666666667,17.982511059998345
2023-12-09,305.6,0,0,5,1,12,343,49,269.9,309.0,343.2,306.25,294.24285714285713,23.884224720014846,291.02166666666665,18.35027803666644
2023-12-10,335.0,0,0,6,1,12,344,49,305.6,325.0,297.3,312.0,293.7571428571428,23.566562268240045,291.0,18.332052201840597
2023-12-11,288.7,0,0,0,0,12,345,50,335.0,286.1,295.9,297.3,295.18571428571425,25.95787796741879,291.76666666666665,19.672514229043742
2023-12-12,280.9,0,0,1,0,12,346,50,288.7,268.9,294.5,284.7,295.5571428571429,25.82446237858272,291.47999999999996,19.651750821359453
2023-12-13,333.3,1,0,2,0,12,347,50,280.9,279.4,286.1,274.8,297.27142857142854,24.10074094889388,291.3533333333333,19.709121524419654
2023-12-14,272.7,0,0,3,0,12,348,50,333.3,321.4,302.3,271.7,304.9714285714286,25.976637855690345,293.30333333333334,20.874394202786053
2023-12-15,303.9,0,0,4,0,12,349,50,272.7,269.9,297.0,276.3,298.0142857142857,27.32961937601896,293.33666666666664,20.83947651955706
2023-12-16,335.3,0,0,5,1,12,350,50,303.9,305.6,309.0,280.6,302.87142857142857,24.36026233340587,294.2566666666667,20.669962936978543
2023-12-17,316.2,0,0,6,1,12,351,50,335.3,335.0,325.0,289.1,307.11428571428576,27.321202302205947,296.08,21.805162311898773
2023-12-18,285.7,0,0,0,0,12,352,51,316.2,288.7,286.1,280.1,304.42857142857144,24.94371759820533,296.98333333333335,22.06581196038884
2023-12-19,278.5,0,0,1,0,12,353,51,285.7,280.9,268.9,276.6,304.0,25.28247087080897,297.17,21.94139765453554
2023-12-20,278.9,0,0,2,0,12,354,51,278.5,333.3,279.4,270.9,303.65714285714284,25.661375459553245,297.23333333333335,21.88263889610771
2023-12-21,270.8,0,0,3,0,12,355,51,278.9,272.7,321.4,283.1,295.88571428571424,23.318406790303516,297.5,21.597557333147552
2023-12-22,292.9,0,0,4,0,12,356,51,270.8,303.9,269.9,285.5,295.6142857142857,23.642083140833275,297.09000000000003,21.99346846616942
2023-12-23,324.2,0,0,5,1,12,357,51,292.9,335.3,305.6,265.4,294.04285714285714,23.363494112457495,297.3366666666667,21.900298901019546
2023-12-24,328.3,0,0,6,1,12,358,51,324.2,316.2,335.0,300.3,292.45714285714286,20.2682721795134,299.29666666666674,21.57226001833896
2023-12-25,385.6,0,1,0,0,12,359,52,328.3,285.7,288.7,343.2,294.1857142857143,22.96696385183308,300.22999999999996,22.213356497758884
2023-12-26,301.8,0,0,1,0,12,360,52,385.6,278.5,280.9,297.3,308.45714285714286,40.873253566884365,301.6433333333334,26.057796283001608
2023-12-27,308.9,0,0,2,0,12,361,52,301.8,278.9,333.3,295.9,311.7857142857143,38.92957010514493,301.7933333333333,26.044880803949354
2023-12-28,260.8,0,0,3,0,12,362,52,308.9,270.8,272.7,294.5,316.07142857142856,36.26604078591536,302.22666666666663,26.05159248998693
2023-12-29,284.9,0,0,4,0,12,363,52,260.8,292.9,303.9,286.1,314.64285714285717,38.47617692126069,301.10333333333335,27.101653891933168
2023-12-30,313.3,0,0,5,1,12,364,52,284.9,324.2,335.3,302.3,313.5,39.33878493293818,301.06333333333333,27.12543638083174
2023-12-31,327.6,1,1,6,1,12,365,52,313.3,328.3,316.2,297.0,311.9428571428571,39.05939311453976,301.43,27.216921080523118
2024-01-01,341.9,0,1,0,0,1,1,1,327.6,385.6,285.7,309.0,311.84285714285716,39.01140248452354,302.45,27.615647113859506
2024-01-02,304.0,0,0,1,0,1,2,1,341.9,301.8,278.5,325.0,305.59999999999997,26.838529517591603,303.5466666666667,28.5230787782189
2024-01-03,293.5,0,0,2,0,1,3,1,304.0,308.9,278.9,286.1,305.9142857142857,26.79946694565766,302.84666666666664,28.23465385233003
2024-01-04,293.9,0,0,3,0,1,4,1,293.5,260.8,270.8,268.9,303.7142857142857,27.143411021917128,303.0933333333333,28.11537722993566
2024-01-05,304.6,0,0,4,0,1,5,1,293.9,284.9,292.9,279.4,308.4428571428571,20.48884714040361,303.9266666666666,27.429067558457252
2024-01-06,343.3,0,0,5,1,1,6,1,304.6,313.3,324.2,321.4,311.25714285714287,17.906317055055084,304.76666666666665,27.035090011945552
2024-01-07,326.1,0,0,6,1,1,7,1,343.3,327.6,328.3,269.9,315.5428571428571,21.67109112334111,305.49666666666667,27.784980851523283
2024-01-08,305.6,0,0,0,0,1,8,2,326.1,341.9,385.6,305.6,315.3285714285715,21.539012224775096,307.37,27.190416034660196
2024-01-09,301.0,0,0,1,0,1,9,2,305.6,304.0,301.8,335.0,310.14285714285717,18.18395420353223,307.36999999999995,27.190416034660196
2024-01-10,290.7,0,0,2,0,1,10,2,301.0,293.5,308.9,288.7,309.7142857142857,18.38708138625402,306.2366666666666,26.703267052260536
2024-01-11,295.2,0,0,3,0,1,11,2,290.7,293.9,260.8,280.9,309.3142857142857,18.823870357555663,306.30333333333334,26.660437993832055
2024-01-12,281.9,0,0,4,0,1,12,2,295.2,304.6,284.9,333.3,309.5,18.652077632263047,306.78000000000003,26.316199285374804
2024-01-13,372.4,1,0,5,1,1,13,2,281.9,343.3,313.3,272.7,306.25714285714287,21.41470344902058,305.06666666666666,26.203031324155752
2024-01-14,350.9,0,0,6,1,1,14,2,372.4,326.1,327.6,303.9,310.4142857142857,30.641117721748696,308.39000000000004,28.202596481101473
2024-01-15,322.6,0,0,0,0,1,15,3,350.9,305.6,341.9,335.3,313.95714285714286,34.00602187568385,309.95666666666665,29.231250204288603
2024-01-16,298.6,0,0,1,0,1,16,3,322.6,301.0,304.0,316.2,316.38571428571424,33.916634491618694,309.53333333333336,28.94209835985013
2024-01-17,293.5,0,0,2,0,1,17,3,298.6,290.7,293.5,285.7,316.0428571428571,34.1096690662558,308.94666666666666,28.980656251741166
2024-01-18,284.1,0,0,3,0,1,18,3,293.5,295.2,293.9,278.5,316.4428571428571,33.77774697158107,309.2066666666667,28.7993286958795
2024-01-19,391.3,1,0,4,0,1,19,3,284.1,281.9,304.6,278.9,314.85714285714283,35.172946855163474,309.3933333333334,28.61096887960735
2024-01-20,311.6,0,0,5,1,1,20,3,391.3,372.4,343.3,270.8,330.4857142857143,41.773972302196945,313.14000000000004,31.675494716218996
2024-01-21,294.1,0,0,6,1,1,21,3,311.6,350.9,326.1,292.9,321.80000000000007,37.73186098423047,314.5,30.65434660072235
2024-01-22,294.1,0,0,0,0,1,22,4,294.1,322.6,305.6,324.2,313.6857142857143,36.51882749904117,314.54,30.625959239023373
2024-01-23,326.2,0,0,1,0,1,23,4,294.1,298.6,301.0,328.3,309.61428571428576,36.94556484755278,313.53666666666663,30.791181936675432
2024-01-24,382.4,1,0,2,0,1,24,4,326.2,293.5,290.7,385.6,313.5571428571429,37.046810800339536,313.46666666666664,30.758832018241733
2024-01-25,307.9,0,0,3,0,1,25,4,382.4,284.1,295.2,301.8,326.25714285714287,43.670770436026714,313.35999999999996,30.504557036613
2024-01-26,314.6,0,0,4,0,1,26,4,307.9,391.3,281.9,308.9,329.65714285714284,40.66459791771556,313.56333333333333,30.445117193394346
2024-01-27,321.7,0,0,5,1,1,27,4,314.6,311.6,372.4,260.8,318.7,30.29884486246893,313.75333333333333,30.432794622014637
2024-01-28,311.5,0,0,6,1,1,28,4,321.7,294.1,350.9,284.9,320.14285714285717,30.144477501019697,315.78333333333336,28.764178912420277
2024-01-29,300.6,0,0,0,0,1,29,5,311.5,294.1,322.6,313.3,322.62857142857143,28.300042066264464,316.67,28.183477062107173
2024-01-30,306.4,0,0,1,0,1,30,5,300.6,326.2,298.6,327.6,323.5571428571429,27.29681648976941,316.2466666666667,28.330837753516363
2024-01-31,333.5,1,0,2,0,1,31,5,306.4,382.4,293.5,341.9,320.7285714285714,27.994268120795848,315.54,28.302267485619634
2024-02-01,330.8,0,0,3,0,2,32,5,333.5,307.9,284.1,304.0,313.74285714285713,10.956102887256723,315.26000000000005,28.073113901701518
2024-02-02,277.7,0,0,4,0,2,33,5,330.8,314.6,391.3,293.5,317.0142857142857,12.261787331844848,316.15333333333336,28.12880145445845
2024-02-03,325.2,0,0,5,1,2,34,5,277.7,321.7,311.6,293.9,311.74285714285713,19.35362645973161,315.6266666666667,28.70949540547095
2024-02-04,381.7,1,0,6,1,2,35,5,325.2,311.5,294.1,304.6,312.24285714285713,19.695926579104874,316.67,28.460355366477472
2024-02-05,305.9,0,0,0,0,2,36,6,381.7,300.6,294.1,343.3,322.2714285714286,32.78036578429744,319.24,30.72392755065517
2024-02-06,298.9,0,0,1,0,2,37,6,305.9,306.4,326.2,326.1,323.0285714285714,32.25335715269039,317.9933333333333,30.471738555170905
2024-02-07,295.9,0,0,2,0,2,38,6,298.9,333.5,382.4,305.6,321.95714285714286,33.01342439790439,317.08666666666664,30.626478664748173
2024-02-08,299.7,0,0,3,0,2,39,6,295.9,330.8,307.9,301.0,316.5857142857143,33.87006685218368,316.7633333333334,30.802625093385373
2024-02-09,356.4,1,0,4,0,2,40,6,299.7,277.7,314.6,290.7,312.14285714285717,33.73424852889851,316.72,30.826470935622904
2024-02-10,319.8,0,0,5,1,2,41,6,356.4,325.2,321.7,295.2,323.38571428571424,33.45536472034619,318.90999999999997,31.2451083067962
2024-02-11,386.6,1,0,6,1,2,42,6,319.8,381.7,311.5,281.9,322.6142857142857,33.46881277505053,319.72999999999996,30.92254115890405
2024-02-12,374.9,1,0,0,0,2,43,7,386.6,305.9,300.6,372.4,323.3142857142857,34.92990259416783,323.21999999999997,32.379744626370105
2024-02-13,297.5,0,0,1,0,2,44,7,374.9,298.9,306.4,350.9,333.1714285714285,38.7261201381229,323.30333333333334,32.51362031129577
2024-02-14,300.6,0,0,2,0,2,45,7,297.5,295.9,333.5,322.6,332.97142857142853,38.93566121546751,321.52333333333337,32.41227612615533
2024-02-15,300.0,0,0,3,0,2,46,7,300.6,299.7,330.8,298.6,333.64285714285717,38.22385194015385,320.79,32.63518674365264
2024-02-16,279.8,0,0,4,0,2,47,7,300.0,356.4,277.7,293.5,333.6857142857143,38.179594400299415,320.83666666666664,32.60334744114159
2024-02-17,373.6,1,0,5,1,2,48,7,279.8,319.8,325.2,284.1,322.7428571428572,41.42381992456529,320.38,33.09173664954343
2024-02-18,399.9,1,0,6,1,2,49,7,373.6,386.6,381.7,391.3,330.42857142857144,45.5702649500636,323.36333333333334,33.73627417783827
